61604	"spirit"	
61593	"attempt"	
61493	"leave"	
60962	"object"	
60746	"written"	
60500	"white"	
60468	"difference"	
60392	"strong"	
60353	"passed"	
60334	"england"	
60018	"pay"	
59826	"asked"	
59807	"similar"	
59538	"whose"	
59240	"future"	
59230	"letter"	
59096	"rest"	
59086	"call"	
59002	"relation"	
58903	"effects"	
58474	"hope"	
58358	"office"	
58128	"north"	
58067	"theory"	
57997	"condition"	
57863	"appear"	
57768	"lower"	
57713	"really"	
57590	"persons"	
57488	"presence"	
57288	"special"	
57277	"extent"	
57036	"past"	
57025	"regard"	
56744	"deal"	
56510	"major"	
56424	"property"	
56423	"hold"	
56049	"short"	
55873	"class"	
55789	"turned"	
55781	"growth"	
55777	"french"	
55617	"series"	
55609	"countries"	
55590	"story"	
55589	"surface"	
55578	"function"	
55570	"total"	
55048	"foreign"	
54572	"relationship"	
54507	"patients"	
54436	"health"	
54407	"meet"	
54314	"rights"	
54216	"working"	
54180	"population"	
54127	"available"	
54004	"authority"	
53836	"according"	
53740	"research"	
53633	"main"	
53542	"patient"	
53500	"truth"	
53455	"army"	
53384	"led"	
53372	"treatment"	
53331	"central"	
53327	"ways"	
53127	"front"	
52936	"lost"	
52884	"sure"	
52827	"sort"	
52425	"third"	
52351	"probably"	
52304	"equal"	
52265	"kept"	
52158	"production"	
52107	"therefore"	
52070	"opportunity"	
52011	"century"	
51941	"understanding"	
51683	"analysis"	
51545	"desire"	
51475	"expected"	
51463	"trade"	
51456	"near"	
51433	"material"	
51426	"town"	
51394	"community"	
51375	"wanted"	
51173	"determined"	
51110	"beginning"	
51106	"obtained"	
51083	"loss"	
50917	"hard"	
50808	"opinion"	
50793	"de"	
50671	"consider"	
50624	"source"	
50581	"forms"	
50459	"low"	
50416	"local"	
50198	"try"	
50162	"cost"	
50102	"structure"	
50071	"play"	
49985	"taking"	
49839	"lord"	
49813	"allowed"	
49726	"latter"	
49688	"lead"	
49629	"energy"	
49211	"direction"	
49207	"complete"	
49196	"range"	
49181	"speak"	
49132	"usually"	
48905	"poor"	
48886	"mean"	
48844	"art"	
48815	"pressure"	
48803	"wish"	
48792	"door"	
48768	"friends"	
48699	"ask"	
48585	"direct"	
48497	"existence"	
48352	"middle"	
48175	"ability"	
47970	"wife"	
47881	"ready"	
47857	"rise"	
47765	"practice"	
47748	"international"	
47597	"hear"	
47538	"west"	
47490	"sufficient"	
47440	"movement"	
47333	"across"	
47225	"six"	
47184	"associated"	
47133	"per"	
46993	"perhaps"	
46883	"fall"	
46880	"involved"	
46875	"size"	
46708	"provided"	
46641	"ten"	
46507	"peace"	
46465	"described"	
46315	"personal"	
46152	"paid"	
46145	"union"	
46067	"beyond"	
45931	"needs"	
45767	"answer"	
45717	"length"	
45713	"laws"	
45625	"questions"	
45564	"table"	
45550	"feet"	
45493	"thousand"	
45343	"makes"	
45333	"earth"	
45298	"applied"	
45273	"principle"	
45167	"established"	
45145	"works"	
45035	"relations"	
44937	"example"	
44915	"sea"	
44829	"learn"	
44729	"feeling"	
44708	"member"	
